video_id,video_baslik,keyword,yorum,begeni,yanit_sayisi,tarih,kanal,temiz_yorum,duygu,duygu_skor,lda_konu,lda_skor
NGky169ncLA,ABD Donanması hayatta kalma savaşı veriyor: Peki Türkiye? #tsk,dijitalleşme Türkiye,"Yanlış bilgi veriyorsunuz. Abd kendi gemisini üretemiyor değil, çin ile rekabet edecek kadar gemi üretemiyor. Hangi taraf olursa olsun medyaya asla güvenilmez.",0,0,,@karmen00,yanlış bilgi veriyor abd gemi üretemiyor çin rekabet edecek üretemiyor taraf medya güvenilmez,Negatif,0.67,2,0.7037
NGky169ncLA,ABD Donanması hayatta kalma savaşı veriyor: Peki Türkiye? #tsk,dijitalleşme Türkiye,Ağa çini yağlacan diye amerikayı gömmeye gerek yok öyle bir gömüyosunki sanarsın ortadoğu ülkesi güney Kore japonyanın teknolojisi savunma sanayisi amerka sayesinde bügünlere geldiler,0,0,,@fanatikmilliyetçi,yağlaca amerika gömme gerek gömüyos sanar ortadok ülkes güney kore japonya teknolojis savunma sanayis amerka saye bügün gel,Nötr,0.5,2,0.6455
NGky169ncLA,ABD Donanması hayatta kalma savaşı veriyor: Peki Türkiye? #tsk,dijitalleşme Türkiye,YUNANİSTAN YAPSIN 😂😂😂😂😂😂😂😂😂😂😂,0,0,,@gurselkaymak1810,yunani stan yaps pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif,Pozitif,0.67,6,0.87
NGky169ncLA,ABD Donanması hayatta kalma savaşı veriyor: Peki Türkiye? #tsk,dijitalleşme Türkiye,Amerika gemi üretemiyormuş yaaallaaaaaannn haber adamlar dünyanın en iyi uçaklarını yapıyor  57 yıl önce uzaya çıktılar en iyi silahları yapıyorlar neymiş gemi yapamıyorlar sende onların 10 da biri yok ne sallıyorsun dünyanın en pahalı etini yiyorsun enflasyon rezillik savaştaki ülkelerden ekonomimiz daha beter çıkmış gaz veriyorsun,0,0,,@mustafaaktaş-b4f,amerik üretemiyor yaaallaaaaaann haber adam dünya uçak yapıyor yıl uza çık silah yapıyor yapamıyor sallıyor dünya pahal yiyor enflasyo rezillik savaş ülke ekonom beter çık gaz veriyor,Nötr,0.5,2,0.5934
NGky169ncLA,ABD Donanması hayatta kalma savaşı veriyor: Peki Türkiye? #tsk,dijitalleşme Türkiye,Hala HİRS YAPİYORUZ. VE DİYOSUN. SAVAS SAVAS. İSLAM ULKESİYİK. NEDEN. BİZ BARİS İCİNDE YASAYAMİYORUZ. DEMEKİ.. BİZİ YANLİS YONETİYOLAR,0,0,,@Elnur.Studio,hal yapi yor savas savas slam ulkes bari nde yasayami yor demek yanli yonet,Nötr,0.5,4,0.513
NGky169ncLA,ABD Donanması hayatta kalma savaşı veriyor: Peki Türkiye? #tsk,dijitalleşme Türkiye,Türkiye çok büyük devlet fakat büyük debletlerin büyüklere ihtiyaçi olur israile dönün,0,1,,@yotubioannes,türki büyük devlet büyük deblet büyük ihtiyaç israi,Nötr,0.5,2,0.6907
NGky169ncLA,ABD Donanması hayatta kalma savaşı veriyor: Peki Türkiye? #tsk,dijitalleşme Türkiye,"Helal olsun Türkiye. önce Avrupa' idi şimdi ABD bizi kıskanıyor... 
Ver gazı, ver marşı",0,0,,@samkasamka5900,helal türki avrup idi abd kıskanıyor ver gaz ver marşı,Nötr,0.5,2,0.7674
NGky169ncLA,ABD Donanması hayatta kalma savaşı veriyor: Peki Türkiye? #tsk,dijitalleşme Türkiye,Vergileri 4 kat attırdılar sadece bu sene hersey ceza vergi zam ne üretiyoruz ki milleti mahvettiler,0,0,,@isakocak52,vergi kat attır hersey ceza vergi zam üretiyor millet mahvet,Nötr,0.5,2,0.7763
NGky169ncLA,ABD Donanması hayatta kalma savaşı veriyor: Peki Türkiye? #tsk,dijitalleşme Türkiye,"😅😅😅😅 tabi tabi akp bürokrasisi uçuruyor ülkeyi ama borç batağının içinde uçuruyor. 2025 cari açığı 25 milyar dolar. Bu paraya kaç tane gemi geliyor hesapla bakalım.
Ben söyleyeyim ticaret açığı ile yılda 50 tane koskoca savaş gemisi yapılır.
Tonlarca vergiyle tüketimi kısmalarına rağmen böyle bir de. Ticareti kısıtlamasalar 300 tane gemi parası gidecek dışarı. 
Alkışlayalım başarılarını 😅",0,5,,@sekulersakal3291,tabi tabi akp bürokrasis uçuruyor ülke borç batak uçuruyor cari açık milyar para tane geliyor hesap bakal söyle ticaret açık yıl tane koskoç savaş gemis yapılır ton vergi tüket kısma rağme ticaret kısıtlamasa tane paras gidecek dışar alkışlayal başarı,Pozitif,0.67,2,0.5438
NGky169ncLA,ABD Donanması hayatta kalma savaşı veriyor: Peki Türkiye? #tsk,dijitalleşme Türkiye,"Bunlar gene gelir bizimle savaşır, bunlara güven hiç yok!😡",0,0,,@BOZKURT-001,bun gelir savaşır bun güve negatif,Negatif,0.67,5,0.4357
t_CrayxhHgA,Tüm dünya oraya kilitlendi! Venezuela’da 50 bin kişi kayıp!,dijitalleşme Türkiye,tabiiki bunlar da bizim ülkedekiler gibi yapay depremlerdi,0,1,,@dunyaornegiSMM,tabiik bun ülkedeki yapay deprem,Nötr,0.5,3,0.3991
jsd_lQIgnqI,Talha Urhan İkas -  Türkiye Teknoloji Buluşmaları “Dijital İşler&quot;,dijitalleşme Türkiye,Talha bey e ticaret hakkındaki bakış açımı değiştirdi,0,0,,@oguzhankacar4612,talha ticaret hakk bakış değiştir,Nötr,0.5,5,0.5574
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Filistin insanlığın şerefidir.,78,0,,@yunusarli8245,filis insanlık şeref,Nötr,0.5,2,0.3788
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Nehirden denize özgür filistin,49,0,,@sadikyilmaz3640,nehir özgür filis,Nötr,0.5,2,0.7094
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Bravo türkiye,52,2,,@polyglot29,bravo türki,Nötr,0.5,2,0.3787
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Selam ve dua ile,25,0,,@ismailyilmaz809,sela dua,Nötr,0.5,5,0.6006
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,"Sizlerin umutlu olduğunu görmek kalbimizi daha da yumuşatıyor, Allah hepinizden razi olsun, hakkınızı helal edin demeye dilimi varmıyor ama dedim 🥲",28,1,,@VVarIock,umutlu olduk görmek kalp yumuşatıyor razi hakk helal edi deme dil varmıyor dedi,Nötr,0.5,2,0.3558
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Bütün Filistinlilere selam olsun şerefli bir milletsiniz,45,0,,@hkn4141,filistinli sela şerefli millet,Nötr,0.5,2,0.4642
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Rabbim yollarını açık etsin,8,0,,@cebeckutu6687,rabp yol açık,Nötr,0.5,2,0.5055
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Flistinliler Tüm muslumanlarin bas tacidir Allah Flistinlileri özgürlugune kavustursun inşallah,18,2,,@ibotop7590,flistinli musluman bas taci flistinli özgürlugu kavustur,Nötr,0.5,4,0.4393
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,ülkemize hoş geldin sefalar getirdin bacım özellikle filistinlilerin başımızın üstünde yeri var,3,0,,@ÖmercanAvcı,ülke hoş gel sefa getir baç özellik filistinli baş üst yer,Nötr,0.5,2,0.5234
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Bu tür insan mobilizasyonlarına açığız ama istihbarat açısından son derece dikkatli olmak zorunda olduğumuz dönemlerdeyiz.,2,0,,@kadimkultur3458,tür mobilizasyon açık istihbarat açı son dereç dikkatli zor olduk dönem,Negatif,0.67,2,0.4894
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Neden sadece biz alıyoruz tek Müslüman ülke biz miyiz 50 tane Müslüman ülke var,2,1,,@svrn6789,alıyor tek müslüma ülke tane müslüma ülke,Nötr,0.5,2,0.8346
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Filistin halkı en şerefli halk ❤❤,30,0,,@Aysebegum34,filis halkı şerefli halk pozitif pozitif,Pozitif,0.67,2,0.5038
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Filistinin zengini heralde ablamız eli yüzü baya düzgün,3,0,,@Mamokckk,filisti zengi heral yüz düzgü,Nötr,0.5,2,0.5311
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Çok güzel kadın ya 🥺,0,0,,@raşiduluğ,güzel kadı,Pozitif,0.67,5,0.3444
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Katilleriyle aynı görüntüye sahip olmak nasıl bir anlayış arkadaş...,4,2,,@Omercengiz04,katil aynı görüntü sahip anlayış arkadaş,Nötr,0.5,5,0.3751
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Hicte filistinliye benzemiyor😂,4,0,,@mehmetacar0021,filistinli benzemiyor pozitif,Pozitif,0.67,2,0.5052
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,"Hosgeldin , insallah filistin ozgur olacak 🇹🇷🇵🇸",0,0,,@erisenesuguz8316,hosgel insallah filis ozgur olacak,Nötr,0.5,2,0.5056
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Filistin bizimdir bizim Kudüs de bizim mescidi aksa da biz ve bizim gibi Müslüman larindir oralara döneceğiz geleceğiz er yada geç.,0,0,,@BörüPoyraz,filis kudüs mescidi müslüma lar ora dönecek gelecek geç,Nötr,0.5,2,0.7547
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Biraz Türkçe ogrenseymis daha iyi olurmuş,1,0,,@polatTml,biraz türkçe ogrenseymis,Nötr,0.5,3,0.616
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Ne güzel bi kadın maşallah ışıl ışış hoşgeldin dünya gözüyle israilin bittiğini görürürüz inşallah,0,0,,@GalaFanS0,güzel kadı ışıl ışış hoşgel dünya göz israil bittik görürür,Pozitif,0.67,2,0.4843
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Kızım sen Türkiye'yi hiç mi tanımadın bu yaşına kadar,1,0,,@arifozdin3817,kız türki tanımadı yaş,Nötr,0.5,2,0.3
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Dedeleri öyle düşünmüyordu.,1,1,,@leo6716,dede düşünmüyor,Nötr,0.5,2,0.3786
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,"Biz kalu beladan beri iyiyiz.. 
Türkler farklıdır... 
Kimse bize benzemez. 
Bizde kimseye asla benzemeyiz",0,0,,@FatihmehmetYıldız-n2j,kalu bela ber türk farklı benzemez kimse benze,Nötr,0.5,2,0.5969
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,"Filistin""e borçluyuz",34,5,,@mellifluouslyrics0,filis borçlu,Nötr,0.5,2,0.3789
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Filistin yabancı ülke değil kardeşim kardeş ülke bizim ülke gibi sayılır artık bu yarımı bi bırakın neden bunlar bizi yabancı gibi görüyor,12,2,,@Erzincanlizeki1907,filis yabancı ülke kardeş kardeş ülke ülke sayılır yar bırak bun yabancı görüyor,Nötr,0.5,5,0.504
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Özgür özgür Filistin,0,0,,@ismailkaratas15,özgür özgür filis,Nötr,0.5,2,0.7095
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Yok Macaristan 😅😅😅,0,0,,@coskunyalcin374,macaris,Nötr,0.5,2,0.2513
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Resil müslüman alemi içinde onurunuzla bir ışıksınız,0,0,,@fatmay5745,resil müslüma ale onur ışık,Nötr,0.5,3,0.4062
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Bir de kendı vatandaşına verse şu umuttan birazcık ne olur sanki,0,0,,@serhatsahin5307,kendı vatandaş ver umut birazcık,Pozitif,0.67,5,0.6748
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Ama.. Türkçe öğrenmedim. İngiliz diliyle konuşmayı tercih ediyorum 😢,0,0,,@taylankaran4924,türkçe öğrenmedi ngil dil konuşma tercih ediyor negatif,Negatif,0.67,4,0.606
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Siz bize Osmanlı’nın Selahattin eyyübinin savaş ruhunu gözeterdiniz cesaretinizle bize emanetsiniz kardeşim ÜZÜLENLERE DEDİM Kİ BOYKOT YAPIN İTRAİL ÜRÜNLERİNİ,0,0,,@cevdetalakus4263,osmanlı nın selahat eyyüp savaş ruh gözeter cesaret emanet kardeş üzülen dedi boykot yap trai ürün,Nötr,0.5,5,0.5592
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,İngilizce konuşuyor,0,0,,@halidy6ol,ngiliz konuşuyor,Nötr,0.5,2,0.5093
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Hoş geldin Müslüman kardeşim Burası senin de yurdun dur kendine yabancıyı hissetme,3,0,,@sonsaltanat5272,hoş gel müslüma kardeş buras yur dur kendi yabancı hissetme,Nötr,0.5,5,0.5215
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,"Bu tip şeyleri haber yapmayın gelip vururlar. Tr, sınırları içindeki hiçbir filistinliyi koruyamaz !",0,0,,@Ottoritte,tip haber yapmay gelip vurur sınır hiçbir filistinli koruyamaz,Nötr,0.5,5,0.2841
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Bu kiz neden Turke benziyor?,0,0,,@turkturkic7015,kiz turke benziyor,Nötr,0.5,3,0.6207
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Madem öyle neden türkçe öğrenipde konuşmadın güzel kardeşim.fazla inanmadım.,0,0,,@rehacakr5561,made türkçe öğrenip konuşmadı güzel kardeş faz inanmadı,Pozitif,0.67,3,0.4708
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Ey filestin ve mazlum halklar Türk'e ram olun rahat olun hainlik yapanlar bu dunyada nefsi ve nesli zulmu yaşarlar tarih bunun ornegi.... Bizler kuru milliyetcilik ile de🇹🇷gil yuksek idealler icin can vermis ve can almis bir irkin ahfadiyiz....,0,0,,@serkankaygsz9536,files mazl halk türk ram rahat hainlik yapan dunya nefsi nesli zulmu yaşar tarih ornegi kur milliyetcilik gil yuk ideal can vermis can almis irk ahfadi,Nötr,0.5,2,0.3021
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Mahmud Abbas. Gavati. Napiyo,0,0,,@nediyil9403,mahmudu abbas gavati napiyo,Nötr,0.5,2,0.2513
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Keşke İngilizcenin yanında birazda TÜRKÇE  konuşsaydın.🤔🤔🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷,0,0,,@halilbaba1907,keşke ngilizce yan biraz türkçe konuşsa,Nötr,0.5,3,0.5725
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Türkçede öğren güzel kardeşim ☝🏽🇹🇷🇵🇸☪️,1,0,,@mdonmez74md,türkçe öğre güzel kardeş,Pozitif,0.67,3,0.4018
lu2x10GEJV8,İsrail zulmünden Türkiye&#39;ye sığındı: Başarısına başarı kattı! #filistin,dijitalleşme Türkiye,Geçmişte Osmanlı’ya savaş açtınız bizi sırtımızdan vurdu atalarınız AMA biz yinede sizin için her yerde İsrail’e karşı hareket ediyoruz.,0,0,,@YalnizKurt52,geçmiş osmanlı savaş sırt vur ata yine yer srail karşı hareket ediyor,Nötr,0.5,2,0.4709
-TtPEDKkZKs,ESENLİ - BEKİRALANI: MERSİN BÜYÜKŞEHİR BLD. VE TOROSLAR BLD.  KÖYLERARASI FUTBOL TURNUVASI,dijitalleşme Türkiye,çok kötü anlatmış spiker😢,0,0,,@ahmetaykut4605,köt anlat spiker negatif,Negatif,0.67,1,0.3466
BvH9mjhv8hU,"NATO ZİRVESİ | Güller, Solmaztürk, Kalaycıoğlu ve Solakoğlu ile Türkiye&#39;nin Yönü (25.06.26)",dijitalleşme Türkiye,"Nerden hatırlaımsa, 60'ların sonlarında falan altıncı file ülkemize geldiğinde keraneleri boyamışlardı :))",2,0,,@vkdem,ner hatırlaım lar son fala altıncı fil ülke geldik kerane boyamış,Nötr,0.5,5,0.4416
BvH9mjhv8hU,"NATO ZİRVESİ | Güller, Solmaztürk, Kalaycıoğlu ve Solakoğlu ile Türkiye&#39;nin Yönü (25.06.26)",dijitalleşme Türkiye,"Cumhurbaşkanı Recep Tayyip Erdoğan'ın 2004 yılında Harvard üniversitesi'nde oğlunun da bulunduğu gazetecilerin sorduğu soruda Kıbrıs sorununu nasıl çözebilirsiniz dediği tek yanıt ""Toprak vererek bu işi çözebiliriz."" Demesi.... Cevabı...Şu bir gerçek ki kişisel hırs ve çıkarların siyasi raf ömürlerini uzatmaları için oynanan oyunlar... gerçekten yıldan yıla geçildi ne hale geldi Kıbrıs.... Eskiden herkesin dinlediği yerlerde yapılıyordu. Simdi ise gizli kapaklı yerlerde yapılıyor. Teşekkürler ...İyi yayınlar her zamanki gibi çok güzel bir yorumlama dörtlüsü olmuş...",1,0,,@murataykar-pm7mn,cumhurbaşka recep tayyip erdoğa yıl harvardı üniversites nde oğlu bulunduk gazeteç sorduk soru kıbrıs sorun çözebilir dedik tek yanıt toprak vererek çözebilir demes cevap gerçek kişisel hırs çıkar siyas raf ömür uzatma oynana oyun gerçek yıl yıl geçil hale gel kıbrıs eski herke dinledik yer yapılıyor gizli kapaklı yer yapılıyor teşekkür yayın zamanki güzel yorumla dörtlüs,Pozitif,0.67,2,0.3439
BvH9mjhv8hU,"NATO ZİRVESİ | Güller, Solmaztürk, Kalaycıoğlu ve Solakoğlu ile Türkiye&#39;nin Yönü (25.06.26)",dijitalleşme Türkiye,Katılan tüm yorumculara ve tele 2 ye teşekkürler. Tele 1 e tekrar kavuşmak ümidi ile iyi akşamlar.,0,0,,@mehmetnecipunver1988,katıla yorumcu tel teşekkür tel tekrar kavuşmak ümidi akşam,Pozitif,0.67,4,0.5391
BvH9mjhv8hU,"NATO ZİRVESİ | Güller, Solmaztürk, Kalaycıoğlu ve Solakoğlu ile Türkiye&#39;nin Yönü (25.06.26)",dijitalleşme Türkiye,Böyle değerli bir program sunduğu için Güller'e ve ekibine ne kadar teşekkür etsek azdır..❤❤❤,0,0,,@selmasevgor6346,değerli progra sunduk gül ekip teşekkür pozitif pozitif pozitif,Pozitif,0.79,6,0.4908
BvH9mjhv8hU,"NATO ZİRVESİ | Güller, Solmaztürk, Kalaycıoğlu ve Solakoğlu ile Türkiye&#39;nin Yönü (25.06.26)",dijitalleşme Türkiye,Ssevgiler,5,0,,@RahmiYuksek,ssevgi,Nötr,0.5,2,0.2513
BvH9mjhv8hU,"NATO ZİRVESİ | Güller, Solmaztürk, Kalaycıoğlu ve Solakoğlu ile Türkiye&#39;nin Yönü (25.06.26)",dijitalleşme Türkiye,"🌍 *Polis Devletine Hayır* 🌍

🐦‍🔥🐦‍🔥🐦‍🔥  *Diren Ankara* 🐦‍🔥🐦‍🔥🐦‍🔥",4,0,,@gabriel-jz1er,polis devlet hayır pozitif pozitif pozitif dire ankar pozitif pozitif pozitif,Pozitif,0.67,6,0.6774
BvH9mjhv8hU,"NATO ZİRVESİ | Güller, Solmaztürk, Kalaycıoğlu ve Solakoğlu ile Türkiye&#39;nin Yönü (25.06.26)",dijitalleşme Türkiye,Tüm yorumlar için teşekkürler emeğinize yüreğinize sağlık güzel insanlar,2,0,,@kemaldurmus6065,teşekkür emek yürek sağlık güzel,Pozitif,0.79,4,0.7644
BvH9mjhv8hU,"NATO ZİRVESİ | Güller, Solmaztürk, Kalaycıoğlu ve Solakoğlu ile Türkiye&#39;nin Yönü (25.06.26)",dijitalleşme Türkiye,"İktidara gelmiş olan  Josef Stalin 
gücünü suistimal ederek devrim için değil, 
devrimcilere karşı kullanmaya  başladı 
Ona muhalefet yapan devrim yoldaşlarını
hapse artırmaya ve  idam ettirmeye
başladı. Zaten diktatörlüğün en önemli göstergesi muhalefete acımasızca davranmak, onu ortadan kaldırmak ve itaatkâr bir muhalefet dizayn etmektir.
Zira bir diktatör sadece muhalefeti yok etmekle kalmaz ; o kendisine biat eden yeni bir muhalefet dizayn eder.
Dizayn edilmiş muhahalefet aslında diktatöre biat eder  ama yüzeyde muhalefet yaparmış gibi hareket eder. Muhalefet lideri her türlü hokkabazlığı  yaparak milli iradeyi suistimal eder ve taraflarını kandırır.
Bu tür sahte muhalefet lideri diktatörden 
binbir kat daha kötüdür. Diktatör açıktan kötülük yapar ,sahte muhalefet lideri onu destekleyerek hem onun suç ortağı olur hemde taraflarını kandırarak daha da büyük suç işler  
AKİF MANAF",5,1,,@susmayan,ktidar gel josef stal güç suistimal ederek devr devrimci karşı kullanma başladı muhalefet yapa devr yoldaş hap artırma ida ettirme başladı diktatörlük önemli gösterges muhalefe acımasız davranmak orta kaldırmak itaatk muhalefet dizayn zira diktatör muhalefet kalmaz kendi biat muhalefet dizayn eder dizayn edil muhahalefet diktatör biat eder yüzey muhalefet yapar hareket eder muhalefet lider türlü hokkabazlık yaparak milli irade suistimal eder taraf kandırır tür sahte muhalefet lider diktatör binbir kat köt diktatör açık kötülük yapar sahte muhalefet lider destekleyerek suç ortak taraf kandırarak büyük suç aki manaf,Nötr,0.5,5,0.4067
